RUN           	REACH         	DISPERSION    	AREA          	AREA2         	AREA3         	ALPHA         	ALPHA3        	QLATIN        	Objective Func
6.900000e+001	1.000000e+000	1.497845e+000	3.923473e-001	1.510537e-001	5.152448e-001	1.159021e-003	4.853516e-003	7.300000e-007	6.960616e+000
7.000000e+001	1.000000e+000	2.346377e-001	2.622310e-001	1.009589e-001	3.984646e-001	6.495676e-003	3.246919e-003	7.300000e-007	1.088901e+001
7.100000e+001	1.000000e+000	8.122751e-001	3.331781e-001	1.282736e-001	4.919789e-001	1.087302e-003	3.051324e-003	7.300000e-007	7.450959e+000
7.200000e+001	1.000000e+000	1.336287e+000	4.036913e-001	1.554211e-001	1.702794e-001	3.582631e-003	2.393978e-004	7.300000e-007	6.009323e+000
7.300000e+001	1.000000e+000	1.163745e+000	7.805210e-002	3.005006e-002	2.407380e-001	1.395445e-003	9.069717e-004	7.300000e-007	2.307075e+000
7.400000e+001	1.000000e+000	1.392741e+000	1.400864e-001	5.393326e-002	8.775990e-001	2.507558e-003	3.127203e-003	7.300000e-007	6.600229e+000
7.500000e+001	1.000000e+000	1.032445e+000	1.879116e-001	7.234597e-002	3.348156e-001	1.854779e-003	2.505223e-003	7.300000e-007	6.063712e+000
7.600000e+001	1.000000e+000	7.686173e-001	3.956938e-001	1.523421e-001	7.774468e-001	2.785551e-003	1.923114e-003	7.300000e-007	7.589346e+000
7.700000e+001	1.000000e+000	1.222799e+000	1.462905e-001	5.632183e-002	5.473184e-001	2.568811e-003	2.301553e-003	7.300000e-007	6.082132e+000
7.800000e+001	1.000000e+000	6.394084e-001	3.337007e-001	1.284748e-001	3.851648e-001	7.001690e-003	2.637058e-004	7.300000e-007	6.642168e+000
7.900000e+001	1.000000e+000	1.137828e+000	1.493925e-001	5.751611e-002	3.821781e-001	2.599437e-003	1.888728e-003	7.300000e-007	5.447220e+000
8.000000e+001	1.000000e+000	9.258776e-001	5.640541e-001	2.171608e-001	5.616376e-001	3.851793e-003	1.147999e-003	7.300000e-007	7.473755e+000
8.100000e+001	1.000000e+000	1.408564e+000	5.119543e-001	1.971024e-001	4.874699e-001	7.010448e-003	2.373574e-003	7.300000e-007	7.228830e+000
8.200000e+001	1.000000e+000	9.084059e-001	5.543029e-001	2.134066e-001	5.826371e-001	4.790479e-003	3.800202e-003	7.300000e-007	7.714563e+000
8.300000e+001	1.000000e+000	9.268408e-001	2.516798e-001	9.689673e-002	7.380493e-001	4.363524e-003	3.309763e-003	7.300000e-007	7.727751e+000
8.400000e+001	1.000000e+000	8.859061e-001	4.809876e-001	1.851802e-001	2.060015e-001	5.684766e-003	4.476204e-003	7.300000e-007	7.695032e+000
8.500000e+001	1.000000e+000	1.394693e+000	1.625561e-001	6.258408e-002	5.135703e-001	4.326495e-003	3.837994e-003	7.300000e-007	6.750817e+000
8.600000e+001	1.000000e+000	2.474817e-001	7.967548e-002	3.067506e-002	8.305563e-001	6.929027e-003	1.028680e-003	7.300000e-007	3.797259e+000
8.700000e+001	1.000000e+000	4.264125e-001	4.188111e-001	1.612423e-001	2.059365e-001	1.333636e-003	1.375049e-003	7.300000e-007	8.130101e+000
8.800000e+001	1.000000e+000	6.989233e-001	3.476375e-001	1.338404e-001	5.321719e-001	3.386401e-003	1.391247e-003	7.300000e-007	7.742184e+000
8.900000e+001	1.000000e+000	6.787077e-001	5.156767e-001	1.985355e-001	2.406056e-001	7.637728e-003	4.793312e-003	7.300000e-007	8.536717e+000
9.000000e+001	1.000000e+000	5.749573e-001	4.720658e-001	1.817453e-001	5.682647e-001	4.976854e-003	3.998784e-003	7.300000e-007	8.408515e+000
9.100000e+001	1.000000e+000	7.077395e-001	3.253981e-001	1.252783e-001	7.345711e-001	4.018561e-003	2.650774e-003	7.300000e-007	7.926732e+000
9.200000e+001	1.000000e+000	8.896520e-001	3.555144e-001	1.368731e-001	9.660993e-001	1.119112e-003	1.235808e-004	7.300000e-007	5.156419e+000
9.300000e+001	1.000000e+000	1.198298e+000	3.780304e-001	1.455417e-001	2.254851e-002	3.713139e-003	2.851214e-003	7.300000e-007	5.608415e+000
9.400000e+001	1.000000e+000	4.399712e-001	5.124311e-001	1.972860e-001	6.420223e-002	3.673138e-003	2.141695e-003	7.300000e-007	8.616197e+000
9.500000e+001	1.000000e+000	5.756461e-001	1.803153e-001	6.942140e-002	6.697240e-001	2.706390e-003	1.365860e-003	7.300000e-007	6.513343e+000
9.600000e+001	1.000000e+000	1.374500e+000	2.911840e-001	1.121058e-001	1.516926e-001	3.855002e-003	4.888199e-003	7.300000e-007	5.814804e+000
9.700000e+001	1.000000e+000	6.277117e-001	5.226092e-001	2.012046e-001	8.809368e-002	5.236485e-003	4.669212e-003	7.300000e-007	8.154136e+000
9.800000e+001	1.000000e+000	1.005780e+000	1.568806e-001	6.039903e-002	4.488743e-001	4.082702e-003	2.751362e-003	7.300000e-007	6.481977e+000
9.900000e+001	1.000000e+000	5.089529e-001	2.756049e-001	1.061079e-001	8.375198e-002	2.297574e-003	4.614152e-003	7.300000e-007	6.383790e+000
1.000000e+002	1.000000e+000	8.091445e-001	5.464121e-001	2.103687e-001	4.567511e-001	2.418520e-003	1.671424e-003	7.300000e-007	7.635686e+000
1.010000e+002	1.000000e+000	1.113475e+000	3.362689e-001	1.294635e-001	6.606340e-001	1.780654e-003	3.896903e-003	7.300000e-007	7.409672e+000
1.020000e+002	1.000000e+000	7.060410e-001	2.856296e-001	1.099674e-001	4.170008e-001	2.662956e-003	2.529325e-003	7.300000e-007	7.698554e+000
1.030000e+002	1.000000e+000	1.028960e+000	9.544084e-002	3.674472e-002	1.974416e-001	4.600881e-003	6.955669e-004	7.300000e-007	1.696385e+000
1.040000e+002	1.000000e+000	1.144734e+000	1.731543e-001	6.666441e-002	2.154664e-002	4.112877e-003	4.499493e-003	7.300000e-007	2.384985e+000
1.050000e+002	1.000000e+000	7.128004e-001	3.082307e-001	1.186688e-001	7.112851e-002	5.761971e-003	1.490186e-003	7.300000e-007	6.625499e+000
1.060000e+002	1.000000e+000	7.839147e-001	2.101020e-001	8.088927e-002	1.585113e-001	2.521874e-003	3.537319e-003	7.300000e-007	5.625474e+000
1.070000e+002	1.000000e+000	1.333838e+000	7.909627e-002	3.045206e-002	3.080298e-001	2.970475e-003	1.383654e-003	7.300000e-007	2.854944e+000
1.080000e+002	1.000000e+000	1.340165e+000	3.599298e-001	1.385730e-001	8.933386e-001	4.672361e-003	1.494668e-003	7.300000e-007	7.089767e+000
1.090000e+002	1.000000e+000	5.150925e-001	5.694166e-001	2.192254e-001	4.325489e-001	5.295308e-003	3.349516e-003	7.300000e-007	8.563198e+000
1.100000e+002	1.000000e+000	9.583534e-001	1.116644e-001	4.299079e-002	5.801295e-001	4.309840e-003	3.503865e-003	7.300000e-007	6.360230e+000
1.110000e+002	1.000000e+000	1.289135e+000	5.179117e-001	1.993960e-001	5.365796e-001	6.724957e-003	4.711963e-003	7.300000e-007	7.444227e+000
1.120000e+002	1.000000e+000	1.033630e+000	2.038730e-001	7.849109e-002	2.323385e-001	3.759449e-003	3.237527e-003	7.300000e-007	6.026484e+000
1.130000e+002	1.000000e+000	3.330460e-001	1.764744e-001	6.794266e-002	8.309117e-001	6.532593e-004	5.029224e-004	7.300000e-007	4.441527e+000
1.140000e+002	1.000000e+000	3.696577e-001	1.534575e-001	5.908115e-002	4.795865e-001	3.310973e-003	3.058032e-003	7.300000e-007	7.173501e+000
1.150000e+002	1.000000e+000	5.768523e-001	5.505808e-001	2.119736e-001	8.405811e-001	9.763116e-004	3.206697e-003	7.300000e-007	7.443283e+000
1.160000e+002	1.000000e+000	6.490704e-001	1.088873e-001	4.192161e-002	3.721748e-001	4.225122e-003	2.892593e-003	7.300000e-007	5.329462e+000
1.170000e+002	1.000000e+000	1.353008e+000	2.218322e-001	8.540538e-002	8.794778e-001	4.983899e-003	3.090728e-003	7.300000e-007	7.289885e+000
1.180000e+002	1.000000e+000	6.863850e-001	1.018949e-001	3.922952e-002	3.352897e-001	4.153536e-003	2.116947e-003	7.300000e-007	4.392196e+000
1.190000e+002	1.000000e+000	9.917434e-001	2.253406e-001	8.675615e-002	1.003963e-001	2.027123e-004	1.862454e-003	7.300000e-007	4.210466e+000
1.200000e+002	1.000000e+000	1.309946e+000	6.513807e-002	2.507816e-002	5.959043e-001	7.120952e-003	4.599193e-003	7.300000e-007	5.576301e+000
1.210000e+002	1.000000e+000	1.074472e+000	2.017198e-001	7.766213e-002	2.011639e-001	4.694720e-003	1.689568e-003	7.300000e-007	5.476246e+000
1.220000e+002	1.000000e+000	1.190067e+000	4.910560e-001	1.890566e-001	8.718133e-001	3.043500e-004	8.409646e-004	7.300000e-007	6.546852e+000
1.230000e+002	1.000000e+000	1.313428e+000	1.497275e-001	5.764508e-002	2.074433e-001	5.376818e-003	6.428786e-004	7.300000e-007	3.228688e+000
1.240000e+002	1.000000e+000	6.692247e-001	1.605309e-001	6.180439e-002	6.264096e-001	2.834503e-003	1.781959e-003	7.300000e-007	6.481290e+000
1.250000e+002	1.000000e+000	3.893253e-001	2.687628e-001	1.034737e-001	9.944677e-001	5.485556e-003	4.280729e-003	7.300000e-007	8.396787e+000
1.260000e+002	1.000000e+000	7.093810e-001	1.514164e-001	5.829530e-002	1.851199e-001	3.618706e-003	1.402593e-003	7.300000e-007	4.282867e+000
1.270000e+002	1.000000e+000	1.162089e+000	1.363869e-001	5.250896e-002	3.106521e-001	3.837691e-003	4.700120e-004	7.300000e-007	2.759312e+000
1.280000e+002	1.000000e+000	6.342348e-001	2.914971e-001	1.122264e-001	7.142321e-001	7.907870e-003	1.033545e-003	7.300000e-007	7.665465e+000
1.290000e+002	1.000000e+000	8.401420e-001	1.368982e-001	5.270579e-002	4.036660e-001	2.933912e-003	1.572871e-003	7.300000e-007	5.219548e+000
1.300000e+002	1.000000e+000	1.403995e+000	1.426618e-001	5.492481e-002	5.816730e-001	6.382430e-003	2.174749e-003	7.300000e-007	6.224964e+000
1.310000e+002	1.000000e+000	8.511745e-001	1.105153e-001	4.254838e-002	3.653102e-001	3.656249e-003	1.384949e-003	7.300000e-007	4.146346e+000
1.320000e+002	1.000000e+000	1.065438e+000	9.218502e-002	3.549123e-002	3.647340e-001	5.788971e-003	6.450328e-004	7.300000e-007	2.479166e+000
1.330000e+002	1.000000e+000	3.765770e-001	2.340805e-001	9.012101e-002	1.749559e-001	6.953126e-003	4.478149e-003	7.300000e-007	8.485734e+000
1.340000e+002	1.000000e+000	1.040235e+000	1.985757e-001	7.645164e-002	2.120276e-001	3.287792e-003	1.054515e-003	7.300000e-007	5.119876e+000
1.350000e+002	1.000000e+000	5.642668e-001	1.409197e-001	5.425408e-002	3.467113e-001	3.282236e-003	8.229616e-004	7.300000e-007	4.197859e+000
1.360000e+002	1.000000e+000	2.627207e-001	1.399935e-001	5.389749e-002	4.708993e-002	7.063270e-003	2.924123e-003	7.300000e-007	4.876137e+000
1.370000e+002	1.000000e+000	1.048368e+000	1.608998e-001	6.194644e-002	1.670274e-001	5.417462e-003	1.152534e-003	7.300000e-007	4.075321e+000
1.380000e+002	1.000000e+000	1.392140e+000	5.789778e-002	2.229065e-002	1.002169e-001	3.993475e-003	6.940715e-004	7.300000e-007	2.711358e+000
1.390000e+002	1.000000e+000	3.673310e-001	5.999779e-001	2.309915e-001	3.306954e-001	2.667891e-003	4.423123e-003	7.300000e-007	8.675839e+000
1.400000e+002	1.000000e+000	1.017119e+000	1.563356e-001	6.018920e-002	1.919565e-001	3.332172e-003	1.263897e-003	7.300000e-007	4.139195e+000
1.410000e+002	1.000000e+000	5.321912e-001	5.029690e-001	1.936431e-001	9.091171e-001	5.766849e-003	2.791308e-003	7.300000e-007	7.858146e+000
1.420000e+002	1.000000e+000	1.189031e+000	2.483838e-001	9.562778e-002	2.043347e-001	3.588244e-003	5.512866e-004	7.300000e-007	5.289000e+000
1.430000e+002	1.000000e+000	8.737637e-001	4.656349e-001	1.792694e-001	5.627047e-002	5.823182e-003	2.738717e-004	7.300000e-007	7.117182e+000
1.440000e+002	1.000000e+000	1.133672e+000	1.222268e-001	4.705731e-002	2.996114e-001	3.070528e-003	1.396751e-003	7.300000e-007	4.020936e+000
1.450000e+002	1.000000e+000	1.434489e+000	2.846299e-001	1.095825e-001	8.642775e-001	3.291620e-004	1.799544e-003	7.300000e-007	6.101597e+000
1.460000e+002	1.000000e+000	9.972804e-001	4.663493e-001	1.795445e-001	8.777901e-001	4.871967e-003	8.528272e-004	7.300000e-007	7.160489e+000
1.470000e+002	1.000000e+000	1.032038e+000	1.175720e-001	4.526520e-002	2.010292e-001	3.342615e-003	9.653605e-004	7.300000e-007	2.689439e+000
1.480000e+002	1.000000e+000	1.255627e+000	2.044376e-001	7.870849e-002	3.402996e-001	5.115870e-003	1.109504e-003	7.300000e-007	5.748403e+000
1.490000e+002	1.000000e+000	1.082259e+000	1.768956e-001	6.810479e-002	1.985153e-001	3.508699e-003	6.551010e-004	7.300000e-007	4.056346e+000
1.500000e+002	1.000000e+000	5.904692e-001	1.330127e-001	5.120990e-002	7.206026e-001	1.334080e-003	1.048008e-003	7.300000e-007	4.954849e+000
1.510000e+002	1.000000e+000	1.104372e+000	1.365194e-001	5.255998e-002	2.145746e-001	3.693712e-003	7.990621e-004	7.300000e-007	3.183014e+000
1.520000e+002	1.000000e+000	1.341113e+000	1.747387e-001	6.727438e-002	7.885679e-001	6.684849e-003	2.878716e-003	7.300000e-007	7.140116e+000
1.530000e+002	1.000000e+000	1.043458e+000	1.578533e-001	6.077352e-002	3.629762e-001	3.460602e-003	2.950358e-003	7.300000e-007	6.097950e+000
1.540000e+002	1.000000e+000	1.165218e+000	3.906548e-001	1.504021e-001	7.939579e-001	6.290813e-003	3.590502e-003	7.300000e-007	7.612279e+000
1.550000e+002	1.000000e+000	9.142442e-001	3.438637e-001	1.323875e-001	1.071544e-001	1.493455e-003	2.349472e-003	7.300000e-007	6.380326e+000
1.560000e+002	1.000000e+000	1.400439e+000	2.110800e-001	8.126581e-002	3.485645e-001	1.472460e-003	2.098675e-003	7.300000e-007	5.915315e+000
1.570000e+002	1.000000e+000	1.002863e+000	5.902182e-001	2.272340e-001	9.477553e-002	6.281757e-003	3.346855e-003	7.300000e-007	7.279590e+000
1.580000e+002	1.000000e+000	1.085854e+000	2.589750e-001	9.970539e-002	2.314046e-001	1.830637e-003	2.433533e-003	7.300000e-007	6.256544e+000
1.590000e+002	1.000000e+000	1.471468e+000	1.903195e-001	7.327302e-002	3.483332e-001	8.750350e-004	2.084828e-003	7.300000e-007	5.426979e+000
1.600000e+002	1.000000e+000	3.051458e-001	5.133529e-001	1.976409e-001	2.313465e-001	2.997042e-003	1.284545e-003	7.300000e-007	9.247133e+000
1.610000e+002	1.000000e+000	1.050252e+000	1.596712e-001	6.147342e-002	3.043280e-001	2.930312e-003	2.190339e-003	7.300000e-007	5.483793e+000
1.620000e+002	1.000000e+000	1.172458e+000	4.269659e-001	1.643819e-001	3.976400e-001	3.109659e-003	7.355304e-004	7.300000e-007	6.945128e+000
1.630000e+002	1.000000e+000	1.407765e+000	4.709283e-001	1.813074e-001	8.044572e-001	4.333279e-003	1.934146e-004	7.300000e-007	5.852240e+000
1.640000e+002	1.000000e+000	1.496482e+000	2.792103e-001	1.074960e-001	2.786728e-001	3.832684e-003	1.912283e-003	7.300000e-007	6.229421e+000
1.650000e+002	1.000000e+000	1.359537e+000	2.309062e-001	8.889890e-002	1.739748e-001	2.140086e-004	6.730756e-004	7.300000e-007	4.283434e+000
1.660000e+002	1.000000e+000	9.178418e-001	5.876461e-001	2.262437e-001	4.916361e-001	4.725972e-003	3.443028e-004	7.300000e-007	7.189133e+000
1.670000e+002	1.000000e+000	2.168460e-001	2.918214e-001	1.123512e-001	6.268359e-001	6.340083e-003	1.794797e-003	7.300000e-007	1.021651e+001
1.680000e+002	1.000000e+000	1.354814e+000	2.241058e-001	8.628072e-002	3.178070e-001	2.867948e-003	2.144463e-003	7.300000e-007	6.150850e+000
1.690000e+002	1.000000e+000	1.368948e+000	9.784879e-002	3.767178e-002	1.803522e-001	5.609303e-003	8.000770e-004	7.300000e-007	1.706644e+000
1.700000e+002	1.000000e+000	2.901525e-001	3.153225e-001	1.213992e-001	7.745213e-001	4.267002e-003	3.111562e-003	7.300000e-007	8.926551e+000
1.710000e+002	1.000000e+000	8.780818e-001	2.395085e-001	9.221076e-002	7.042370e-001	2.131603e-003	5.307421e-004	7.300000e-007	5.696536e+000
